VIN,SaleDate,Region,State,Plant,Brand,Model,FuelType,No_of_Cylinders,Mileage_mpg,ProductionUnits,SalesUnits,Price,Discount,Revenue,Profit,Year
TAT1410SD644,10-01-2021,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,319.6,618.6,21.18,30419,541965000,138210795,2021
TAT1410SD433,14-01-2021,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,379.8,655.4,13.75,18346,429794000,143692138,2021
TAT1410SD434,18-01-2021,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,223,312.6,10.88,44308,393520000,100175534,2021
TAT1410SD435,22-01-2021,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,272.8,545.4,9.65,21557,447126000,132536647,2021
TAT1410SD436,26-01-2021,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,213,146.4,8.82,23779,601205000,157740710,2021
TAT1410SD437,30-01-2021,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,445.5,113.4,7.09,36573,835748000,273252723,2021
TAT1410SD438,03-02-2021,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,54.5,100.8,10.68,38155,736875000,211779347,2021
TAT1410SD439,07-02-2021,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,135.6,202,12.52,9468,423024000,105596772,2021
TAT1410SD440,11-02-2021,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,297.9,466.2,8.38,11747,476815000,99464393,2021
TAT1410SD441,15-02-2021,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,220.1,368.8,16.53,25184,1210420000,356546400,2021
TAT1410SD442,19-02-2021,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,167.8,222,8.45,31069,675844000,213514828,2021
TAT1410SD443,23-02-2021,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,415.9,241.2,9.85,31981,437972000,146431189,2021
TAT1410SD444,27-02-2021,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,68.1,83.4,6.73,14246,400590000,101952874,2021
TAT1410SD445,03-03-2021,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,410.8,456.6,10.99,6165,455219000,134947594,2021
TAT1410SD446,07-03-2021,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,178.1,117,12.08,10120,612240000,160630366,2021
TAT1410SD447,11-03-2021,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,453.2,770,7.37,13594,850270000,278014299,2021
TAT1410SD448,15-03-2021,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,214.6,128.4,9.11,20243,750625000,215686367,2021
TAT1410SD449,19-03-2021,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,438.5,811.4,7.11,5104,430108000,107361208,2021
TAT1410SD450,23-03-2021,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,393.5,218,13.26,33459,485000000,101175000,2021
TAT1410SD451,27-03-2021,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,444.9,346.4,9.28,42316,1231466000,362748112,2021
TAT1410SD452,31-03-2021,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,495.2,96.2,9.98,38966,688584000,217540416,2021
TAT1410SD453,04-04-2021,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,476.7,832.2,18.95,23138,446150000,149170139,2021
TAT1410SD454,08-04-2021,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,440.9,651.2,7.37,9375,407655000,103769974,2021
TAT1410SD455,12-04-2021,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,79.3,147.2,7.73,17889,463312000,137358451,2021
TAT1410SD456,16-04-2021,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,302,572.6,19.6,18251,623275000,163519129,2021
TAT1410SD457,20-04-2021,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,341.2,576.2,19.73,25591,864802000,282775791,2021
TAT1410SD458,24-04-2021,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,135.2,269.8,11.98,39827,764375000,219593504,2021
TAT1410SD459,28-04-2021,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,68.8,132.4,18.1,7305,437192000,109125672,2021
TAT1410SD460,02-05-2021,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,368.1,567.4,13.16,46640,493185000,102875667,2021
TAT1410SD461,06-05-2021,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,115.2,198.6,11.2,21217,1252512000,368949824,2021
TAT1410SD462,10-05-2021,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,364.6,509.4,20.8,6262,701324000,221566008,2021
TAT1410SD463,14-05-2021,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,140.6,218,21.81,25837,454328000,151897441,2021
TAT1410SD464,18-05-2021,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,107.7,147,7.25,37669,414720000,105586619,2021
TAT1410SD465,22-05-2021,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,481.1,356.8,6.72,10795,471405000,139769399,2021
TAT1410SD466,26-05-2021,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,249.3,433,11.27,19969,634310000,166408901,2021
TAT1410SD467,30-05-2021,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,448.2,820.8,18.56,9153,879324000,287537367,2021
TAT1410SD468,03-06-2021,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,474.5,384,13.52,5371,778125000,223450679,2021
TAT1410SD469,07-06-2021,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,308.6,514.8,8.37,32692,444276000,110890138,2021
TAT1410SD470,11-06-2021,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,186.9,128.4,14.3,13528,501370000,104586338,2021
TAT1410SD471,15-06-2021,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,269.3,90.2,11.19,25246,1273558000,375151536,2021
TAT1410SD472,19-06-2021,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,367.9,493.6,8.52,13908,714064000,225591596,2021
TAT1410SD473,23-06-2021,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,51.6,85.6,9.84,24878,462506000,154636443,2021
TAT1410SD474,27-06-2021,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,120.2,192.8,7.35,39130,421785000,107403759,2021
TAT1410SD475,01-07-2021,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,372.7,656.2,7.48,27275,479498000,142180251,2021
TAT1410SD476,05-07-2021,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,270.9,402,6.68,28890,645345000,169302821,2021
TAT1410SD477,09-07-2021,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,163.9,189.2,8.51,10370,893846000,292298943,2021
TAT1410SD478,13-07-2021,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,115.5,225.4,13.04,49882,791875000,227357805,2021
TAT1410SD479,17-07-2021,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,259,310.2,18.83,41194,451360000,112654560,2021
TAT1410SD480,21-07-2021,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,271.1,179.2,8.81,19476,509555000,106296900,2021
TAT1410SD481,25-07-2021,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,129.1,131.8,10.25,43667,1294604000,381353248,2021
TAT1410SD482,29-07-2021,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,325.9,385,8.14,49463,726792000,229618580,2021
TAT1410SD483,02-08-2021,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,483.7,244,7.92,31779,470684000,157375494,2021
TAT1410SD484,06-08-2021,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,392.7,596,6.85,17488,428850000,109210850,2021
TAT1410SD485,10-08-2021,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,377.9,160,9.19,23932,487591000,144591142,2021
TAT1410SD486,14-08-2021,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,291.9,385.4,9.01,6857,656380000,172202685,2021
TAT1410SD487,18-08-2021,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,189.1,231,7.56,49400,908368000,297060520,2021
TAT1410SD488,22-08-2021,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,280.9,107.2,6.66,46881,805625000,231278161,2021
TAT1410SD489,26-08-2021,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,448.3,131,6.94,21277,458444000,114429016,2021
TAT1410SD490,30-08-2021,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,312.8,138,13.04,22397,517740000,107994825,2021
TAT1410SD491,03-09-2021,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,464.7,121.2,9.31,25342,1315650000,387555600,2021
TAT1410SD492,07-09-2021,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,496.3,543.2,11.58,43164,739532000,233644167,2021
TAT1410SD493,11-09-2021,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,302.4,504,12.58,13951,478862000,160085445,2021
TAT1410SD494,15-09-2021,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,404.5,458.6,6.81,17875,435920000,111028320,2021
TAT1410SD495,19-09-2021,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,323.7,434.2,7.55,14593,495684000,146995655,2021
TAT1410SD496,23-09-2021,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,217.2,226.4,21.13,45562,667415000,175102341,2021
TAT1410SD497,27-09-2021,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,113,207.6,19.55,21324,922890000,301822108,2021
TAT1410SD498,01-10-2021,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,54.7,84,18.94,23153,819375000,235218520,2021
TAT1410SD499,05-10-2021,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,106.1,179.6,8.59,19690,465528000,116193456,2021
TAT1410SD500,09-10-2021,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,406,497.2,16.83,43221,525925000,109726893,2021
TAT1410SD501,13-10-2021,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,257.5,118.8,8.22,49507,1336700000,393752800,2021
TAT1410SD502,17-10-2021,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,60.1,100.2,9.93,45491,752272000,237672251,2021
TAT1410SD503,21-10-2021,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,210.8,240.6,10.75,23190,487040000,162824388,2021
TAT1410SD504,25-10-2021,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,93,83.2,6.8,21414,443055000,112845669,2021
TAT1410SD505,29-10-2021,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,176.8,115.8,15.86,14113,503777000,149406560,2021
TAT1410SD506,02-11-2021,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,364.7,180.4,7.94,48913,678450000,178002000,2021
TAT1410SD507,06-11-2021,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,268.1,368,10.25,19938,937412000,306583685,2021
TAT1410SD508,10-11-2021,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,299.6,292.4,9.08,41495,833125000,239126300,2021
TAT1410SD509,14-11-2021,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,495.3,790,9.47,17325,472612000,117968504,2021
TAT1410SD510,18-11-2021,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,435.8,323.6,8.98,16280,534110000,111437562,2021
TAT1410SD511,22-11-2021,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,108.1,180.8,6.86,26993,1357746000,399954512,2021
TAT1410SD512,26-11-2021,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,334.3,615.6,12.27,20167,764972000,241703666,2021
TAT1410SD513,30-11-2021,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,299.1,369,21.39,34493,495218000,165563391,2021
TAT1410SD514,04-12-2021,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,189.3,199.6,6.65,33962,450120000,114663144,2021
TAT1410SD515,08-12-2021,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,258.5,262,7.59,45165,511870000,151817450,2021
TAT1410SD516,12-12-2021,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,210,591.6,12.51,28428,689485000,180901689,2021
TAT1410SD517,16-12-2021,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,225,629,17.46,13844,951934000,311345262,2021
TAT1410SD518,20-12-2021,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,243,680,15.47,35373,846875000,243033509,2021
TAT1410SD519,24-12-2021,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,237,666.4,9.2,45657,479708000,119743548,2021
TAT1410SD520,28-12-2021,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,231,649.4,7.27,5435,542295000,113148225,2021
TAT1410SD521,01-01-2022,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,219,615.4,9.76,18590,1378792000,406156240,2022
TAT1410SD522,05-01-2022,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,213,598.4,7.81,7195,777712000,245749257,2022
TAT1410SD523,09-01-2022,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,228,637.5,6.54,20462,503396000,168302322,2022
TAT1410SD524,13-01-2022,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,246,688.5,18.97,39001,457185000,116480601,2022
TAT1410SD525,17-01-2022,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,240,676.6,12.18,11373,519963000,154228340,2022
TAT1410SD526,21-01-2022,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,234,659.6,6.61,16703,700520000,183801344,2022
TAT1410SD527,25-01-2022,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,222,625.6,12.68,49644,966456000,316106839,2022
TAT1410SD528,29-01-2022,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,216,608.6,10.97,47108,860625000,246940688,2022
TAT1410SD529,02-02-2022,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,231,646,16.62,48861,486792000,121518596,2022
TAT1410SD530,06-02-2022,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,249,697,6.67,30656,550480000,114858900,2022
TAT1410SD531,10-02-2022,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,243,683.4,7.3,27537,1399838000,412358000,2022
TAT1410SD532,14-02-2022,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,237,666.4,12.78,16439,790452000,249794845,2022
TAT1410SD533,18-02-2022,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,225,632.4,13.26,41839,511574000,171041264,2022
TAT1410SD534,22-02-2022,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,219,615.4,12.04,45461,464250000,118298084,2022
TAT1410SD535,26-02-2022,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,234,654.5,21.99,20284,528056000,156639207,2022
TAT1410SD536,02-03-2022,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,252,705.5,7.64,34006,711555000,186701008,2022
TAT1410SD537,06-03-2022,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,246,693.6,12.21,6259,981018000,320868412,2022
TAT1410SD538,10-03-2022,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,240,676.6,12.11,47820,874375000,250847266,2022
TAT1410SD539,14-03-2022,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,228,642.6,7.81,17723,493876000,123282292,2022
TAT1410SD540,18-03-2022,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,222,625.6,6.76,19649,558665000,116569562,2022
TAT1410SD541,22-03-2022,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,237,663,10.07,40626,1420884000,418560192,2022
TAT1410SD542,26-03-2022,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,255,714,6.79,34862,803192000,253841198,2022
TAT1410SD543,30-03-2022,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,249,700.4,8.92,16674,519752000,173825838,2022
TAT1410SD544,03-04-2022,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,243,683.4,9.08,6907,471315000,120115559,2022
TAT1410SD545,07-04-2022,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,231,649.4,7.38,12614,536149000,159050116,2022
TAT1410SD546,11-04-2022,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,225,632.4,10.79,12116,722590000,189600667,2022
TAT1410SD547,15-04-2022,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,240,671.5,13.51,34313,995540000,325595995,2022
TAT1410SD548,19-04-2022,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,258,722.5,17.24,40701,888125000,254753880,2022
TAT1410SD549,23-04-2022,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,252,710.6,7.77,36831,500960000,125043648,2022
TAT1410SD550,27-04-2022,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,246,693.6,8.57,49595,566850000,118280625,2022
TAT1410SD551,01-05-2022,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,234,659.6,7.32,9589,1441930000,424761960,2022
TAT1410SD552,05-05-2022,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,228,642.6,21.1,43520,815932000,257887309,2022
TAT1410SD553,09-05-2022,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,243,680,6.21,38740,527926000,176564789,2022
TAT1410SD554,13-05-2022,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,261,731,11.3,45693,478380000,121932402,2022
TAT1410SD555,17-05-2022,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,255,717.4,7.11,27619,544242000,161461045,2022
TAT1410SD556,21-05-2022,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,249,700.4,12.67,7570,733625000,192490325,2022
TAT1410SD557,25-05-2022,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,237,666.4,17.99,13482,1010062000,330357572,2022
TAT1410SD558,29-05-2022,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,231,649.4,7.58,34185,901875000,258660458,2022
TAT1410SD559,02-06-2022,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,246,688.5,8.98,5490,508044000,126848128,2022
TAT1410SD560,06-06-2022,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,264,739.5,9.11,17510,575035000,120004275,2022
TAT1410SD561,10-06-2022,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,258,727.6,8.19,16514,1462976000,430963696,2022
TAT1410SD562,14-06-2022,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,252,710.6,7.38,16957,828672000,261912895,2022
TAT1410SD563,18-06-2022,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,240,676.6,9.19,26672,536004000,179303741,2022
TAT1410SD564,22-06-2022,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,234,659.6,8.46,17505,485445000,123749877,2022
TAT1410SD565,26-06-2022,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,249,697,7.43,27662,552335000,163871934,2022
TAT1410SD566,30-06-2022,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,267,748,7.31,31185,744660000,195388050,2022
TAT1410SD567,04-07-2022,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,261,734.4,21.84,29099,1024584000,335067980,2022
TAT1410SD568,08-07-2022,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,255,717.4,16.19,13444,915625000,262567036,2022
TAT1410SD569,12-07-2022,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,243,683.4,18.01,17915,515128000,128612560,2022
TAT1410SD570,16-07-2022,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,237,666.4,11.65,20889,583220000,121714950,2022
TAT1410SD571,20-07-2022,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,252,705.5,14.52,24296,1484022000,437165400,2022
TAT1410SD572,24-07-2022,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,270,756.5,12.15,16522,841412000,265958483,2022
TAT1410SD289,28-07-2022,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,264,744.6,6.74,49718,316876000,79069796,2022
TAT1410SD290,01-08-2022,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,258,727.6,10.06,36911,354030000,73812562,2022
TAT1410SD291,05-08-2022,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,246,693.6,7.36,24239,894742000,263524672,2022
TAT1410SD292,09-08-2022,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,240,676.6,18.23,46889,484784000,153205098,2022
TAT1410SD293,13-08-2022,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,255,714,9.16,46989,315324000,105388755,2022
TAT1410SD294,17-08-2022,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,273,765,11.47,44587,294620000,74950212,2022
TAT1410SD295,21-08-2022,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,267,751.4,11.23,13671,333824000,98794828,2022
TAT1410SD296,25-08-2022,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,261,734.4,21.67,7325,446905000,117256093,2022
TAT1410SD297,29-08-2022,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,249,700.4,15.87,48087,632440000,206592200,2022
TAT1410SD298,02-09-2022,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,243,683.4,19.05,40480,544375000,156809547,2022
TAT1410SD299,06-09-2022,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,258,722.5,8.79,30379,323952000,80835400,2022
TAT1410SD300,10-09-2022,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,276,773.5,8.28,39906,362225000,75512222,2022
TAT1410SD301,14-09-2022,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,270,761.6,9.77,18236,915788000,269726368,2022
TAT1410SD302,18-09-2022,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,264,744.6,18.29,7055,497524000,157230686,2022
TAT1410SD303,22-09-2022,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,252,710.6,14.67,41398,323490000,108169979,2022
TAT1410SD304,26-09-2022,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,246,693.6,8.48,25022,301685000,76729524,2022
TAT1410SD305,30-09-2022,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,261,731,10.95,40388,341917000,101205096,2022
TAT1410SD306,04-10-2022,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,279,782,7.79,34604,457940000,120145749,2022
TAT1410SD307,08-10-2022,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,273,768.4,15.86,8391,646962000,211353775,2022
TAT1410SD308,12-10-2022,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,267,751.4,10.41,20130,558125000,160716184,2022
TAT1410SD309,16-10-2022,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,255,717.4,7.95,44090,331038000,82598808,2022
TAT1410SD310,20-10-2022,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,249,700.4,8.74,34454,370410000,77202562,2022
TAT1410SD311,24-10-2022,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,264,739.5,7.42,8570,936834000,275928096,2022
TAT1410SD312,28-10-2022,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,282,790.5,9.17,6858,510264000,161246274,2022
TAT1410SD313,01-11-2022,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,276,778.6,11.1,6542,331668000,110892015,2022
TAT1410SD314,05-11-2022,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,270,761.6,12.86,49948,308750000,78546875,2022
TAT1410SD315,09-11-2022,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,258,727.6,6.03,42154,350010000,103615967,2022
TAT1410SD316,13-11-2022,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,252,710.6,10.98,7127,468975000,123035306,2022
TAT1410SD317,17-11-2022,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,267,748,21.44,41104,661484000,216115350,2022
TAT1410SD318,21-11-2022,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,285,799,9.81,43304,571875000,164622767,2022
TAT1410SD319,25-11-2022,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,279,785.4,8.4,40472,338120000,84362240,2022
TAT1410SD320,29-11-2022,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,273,768.4,6.57,46907,378595000,78912893,2022
TAT1410SD321,03-12-2022,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,261,734.4,16.36,41520,957880000,282126200,2022
TAT1410SD322,07-12-2022,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,255,717.4,8.35,20269,522960000,165271860,2022
TAT1410SD323,11-12-2022,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,112.5,148.3333333,7.16,26434,339846000,113614050,2022
TAT1410SD324,15-12-2022,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,120,158.3333333,13.13,21914,315815000,80354145,2022
TAT1410SD325,19-12-2022,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,117.5,156,10,11820,358103000,106026815,2022
TAT1410SD326,23-12-2022,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,115,152.6666667,8.45,5767,479990000,125925000,2022
TAT1410SD327,27-12-2022,North,Jharkhand,Pune,Tata,Safari,Diesel,4,36.7,110,146,8.82,41852,676006000,220876925,2022
TAT1410SD328,31-12-2022,West,Maharashtra,Ranjangaon,Tata,Nexon,Petrol,4,46.7,107.5,142.6666667,7.9,31074,585625000,168531121,2022
TAT1410SD329,04-01-2023,South,Kerala,Pune,Tata,Tigor,Petrol,3,39.9,113.75,150,7.77,41613,345204000,86134768,2023
TAT1410SD330,08-01-2023,East,Odisha,Pune,Tata,Tiago EV,EV,0,152.2,121.25,160,21.23,15384,386780000,80623225,2023
TAT1410SD331,12-01-2023,North,Delhi,Pune,Tata,Nexon EV,EV,0,196.9,118.75,157.3333333,7.98,18737,978926000,288327912,2023
TAT1410SD332,16-01-2023,South,Telangana,Ranjangaon,Tata,Tigor EV,EV,0,169.6,116.25,154,10.34,35604,535704000,169297448,2023
TAT1410SD333,20-01-2023,West,Gujarat,Pune,Tata,Tiago,Diesel,3,49.7,111.25,147.3333333,16.97,26692,348024000,116362536,2023
TAT1410SD334,24-01-2023,North,Rajasthan,Pune,Tata,Altroz,Petrol,4,52.2,108.75,144,6.88,8280,322880000,82159016,2023
TAT1410SD335,28-01-2023,South,Karnataka,Ranjangaon,Tata,Punch,Petrol,3,58.7,115,151.6666667,7.58,20872,366196000,108437701,2023
TAT1410SD336,01-02-2023,East,Bihar,Pune,Tata,Harrier,Diesel,4,48.2,122.5,161.6666667,13.99,27708,490985000,128814546,2023
